%OpenBCI Raw EEG Data
%
%Sample Rate = 125.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24093.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.470
43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24491.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.471
44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24156.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.471
45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24420.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.471
46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24221.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.472
47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24343.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.472
48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24293.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.472
49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24265.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.473
50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24359.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.473
51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24207.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.473
52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24445.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.474
53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24145.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.474
54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24522.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.474
55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24099.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.474
56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24542.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.475
57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24050.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.475
58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24598.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.476
59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24041.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.476
60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24594.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.477
61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -23984.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.937
62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24580.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.938
63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24015.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.938
64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24574.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.938
65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24058.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.939
66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24518.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.939
67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24083.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.939
68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24440.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.940
69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24129.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.940
70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24377.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.940
71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24219.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.941
72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24307.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.941
73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24302.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.941
74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24233.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.942
75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24369.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.942
76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24173.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.959
77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24436.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.959
78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24109.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.960
79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24485.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.960
80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24046.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.960
81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24541.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.960
82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24027.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.961
83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24578.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.961
84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -23995.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.961
85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24596.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.962
86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24019.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.962
87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24600.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.962
88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24030.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.962
89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24559.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.963
90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24056.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.963
91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24529.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.965
92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24120.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.966
93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24483.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.966
94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24179.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.966
95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24395.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.966
96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24258.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.967
97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24328.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.967
98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24345.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.967
99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24259.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.968
100, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24427.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.968
101, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24181.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.968
102, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24464.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.968
103, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24137.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.969
104, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24539.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.969
105, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24096.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.969
106, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24581.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.970
107, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24062.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.975
108, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24616.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.975
109, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24032.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.976
110, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24623.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.976
111, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24025.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.976
112, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24610.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.976
113, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24071.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.977
114, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24597.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.977
115, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24099.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.977
116, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24516.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.977
117, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24105.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.978
118, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24458.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.978
119, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24196.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.979
120, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24400.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:01.979
121, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24252.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.404
122, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24317.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.405
123, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24346.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.405
124, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24254.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.405
125, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24435.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.405
126, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24184.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.406
127, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24492.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.406
0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -24126.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 15:21:02.406
